age,workclass,education-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,salary,capital_net,has_capital_activity
31,Private,2,Married,Skilled-Manual,Spouse,White,Male,35,Non-US,<=50K,0,0
47,Private,10,Single,Office-Service,Other,White,Male,45,US,>50K,13550,1
25,Private,9,Previously-Married,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
24,Private,9,Previously-Married,Specialized,Other,White,Male,40,US,<=50K,0,0
33,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
45,Private,10,Single,Professional,Other,White,Female,43,US,<=50K,6849,1
28,Private,6,Married,Office-Service,Spouse,White,Female,40,US,<=50K,0,0
36,Private,10,Previously-Married,Professional,Other,White,Female,60,US,<=50K,0,0
55,Private,9,Married,Skilled-Manual,Spouse,White,Male,45,US,>50K,0,0
51,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,60,US,<=50K,0,0
22,Private,9,Married,Office-Service,Spouse,White,Male,42,US,<=50K,0,0
27,,10,Single,,Child,White,Male,40,US,<=50K,-1719,1
37,Private,9,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
23,Private,10,Single,Office-Service,Child,White,Male,20,US,<=50K,0,0
61,Private,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
46,Government,13,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
35,Government,10,Married,Professional,Spouse,White,Male,40,Non-US,<=50K,0,0
24,Private,7,Single,Office-Service,Other,White,Female,36,US,<=50K,0,0
33,Self-employed,13,Previously-Married,Professional,Child,Black,Male,35,US,<=50K,0,0
60,Private,9,Previously-Married,Office-Service,Other,White,Female,30,US,<=50K,0,0
36,Private,9,Married,Skilled-Manual,Spouse,White,Male,45,US,>50K,0,0
37,,9,Single,,Other,Black,Female,40,US,<=50K,0,0
48,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,3103,1
43,Private,9,Previously-Married,Office-Service,Other,White,Female,45,US,<=50K,0,0
53,Government,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
31,Private,11,Married,Office-Service,Spouse,White,Male,40,US,>50K,99999,1
26,Private,9,Single,Professional,Other,Amer-Indian-Eskimo,Female,40,US,<=50K,0,0
63,Government,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
51,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,7298,1
41,Private,9,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
71,Private,10,Previously-Married,Professional,Other,White,Male,40,US,<=50K,-1429,1
39,Private,13,Married,Professional,Spouse,White,Male,70,US,>50K,0,0
23,Private,10,Married,Professional,Spouse,White,Male,50,US,<=50K,0,0
35,Private,9,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
18,Private,8,Single,Skilled-Manual,Child,White,Male,4,US,<=50K,0,0
44,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
28,Private,9,Single,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
41,Private,13,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
52,Private,9,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
27,Private,6,Single,Skilled-Manual,Other,White,Male,75,US,<=50K,0,0
29,Self-employed,13,Married,Professional,Spouse,White,Male,35,US,<=50K,0,0
59,Private,13,Previously-Married,Professional,Other,White,Female,40,US,<=50K,0,0
47,Self-employed,9,Single,Skilled-Manual,Child,White,Male,60,US,<=50K,0,0
27,Private,14,Single,Professional,Other,White,Male,45,US,<=50K,0,0
31,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,40,US,<=50K,3325,1
42,Government,10,Married,Skilled-Manual,Spouse,White,Male,45,US,>50K,7688,1
37,Private,7,Previously-Married,Office-Service,Other,Black,Female,40,US,<=50K,0,0
38,Private,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
24,Private,9,Single,Office-Service,Child,White,Male,25,US,<=50K,0,0
29,Government,14,Single,Professional,Other,White,Male,40,US,<=50K,0,0
47,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,35,US,<=50K,0,0
26,Private,9,Married,Skilled-Manual,Spouse,Black,Female,40,US,<=50K,0,0
43,Private,10,Married,Skilled-Manual,Spouse,White,Male,45,Non-US,>50K,0,0
31,Private,9,Married,Skilled-Manual,Spouse,Asian-Pac-Islander,Male,40,US,<=50K,0,0
41,Private,3,Married,Skilled-Manual,Spouse,White,Male,30,Non-US,<=50K,0,0
20,Private,10,Single,Skilled-Manual,Child,White,Male,25,US,<=50K,0,0
32,Private,11,Single,Office-Service,Child,White,Female,35,Non-US,<=50K,0,0
38,Private,9,Married,Professional,Spouse,White,Male,45,US,<=50K,0,0
39,Private,9,Married,Skilled-Manual,Spouse,White,Male,38,US,<=50K,0,0
75,,4,Previously-Married,,Other,White,Male,50,US,<=50K,0,0
27,Private,9,Married,Skilled-Manual,Spouse,White,Male,43,US,<=50K,0,0
35,Private,13,Single,Professional,Child,White,Male,40,Non-US,<=50K,0,0
40,Private,13,Married,Office-Service,Spouse,White,Male,50,US,>50K,0,0
28,Private,10,Previously-Married,Skilled-Manual,Child,White,Male,60,US,<=50K,0,0
25,Private,9,Single,Skilled-Manual,Other,White,Female,40,Non-US,<=50K,-2001,1
29,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
50,Private,11,Single,Office-Service,Other,White,Male,40,US,<=50K,0,0
42,Private,9,Single,Professional,Other,Black,Male,55,US,<=50K,0,0
47,Private,7,Previously-Married,Skilled-Manual,Other,Black,Female,40,US,<=50K,0,0
44,Private,9,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
27,Government,13,Single,Professional,Child,White,Female,25,US,<=50K,3325,1
25,Private,9,Married,Office-Service,Spouse,White,Male,30,US,<=50K,0,0
48,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,50,US,<=50K,-1485,1
22,Private,11,Single,Professional,Other,White,Male,50,US,<=50K,0,0
40,Private,10,Previously-Married,Professional,Other,White,Male,40,US,<=50K,0,0
46,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,2,Non-US,<=50K,0,0
25,Private,10,Previously-Married,Office-Service,Other,Other,Female,40,Non-US,<=50K,0,0
17,Private,7,Single,Office-Service,Child,White,Male,25,US,<=50K,0,0
61,Government,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
23,Private,13,Single,Professional,Other,White,Female,20,US,<=50K,0,0
30,Private,9,Married,Skilled-Manual,Spouse,White,Male,45,US,>50K,0,0
46,Private,13,Single,Professional,Other,Black,Female,44,US,>50K,0,0
37,Private,4,Married,Skilled-Manual,Spouse,White,Male,50,US,<=50K,0,0
31,Private,13,Single,Office-Service,Other,White,Male,48,US,<=50K,0,0
27,Government,10,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
36,Private,9,Married,Skilled-Manual,Spouse,White,Female,30,US,<=50K,0,0
45,Private,9,Married,Professional,Spouse,White,Male,45,US,>50K,0,0
22,Private,9,Single,Office-Service,Other,White,Male,40,US,<=50K,0,0
34,Private,9,Married,Office-Service,Spouse,White,Male,45,US,>50K,0,0
70,Private,6,Previously-Married,Skilled-Manual,Other,White,Female,40,Non-US,<=50K,0,0
45,Government,13,Married,Specialized,Spouse,White,Male,50,US,>50K,7688,1
23,Private,6,Married,Skilled-Manual,Spouse,White,Male,10,US,<=50K,0,0
22,Private,10,Single,Office-Service,Child,White,Female,35,US,<=50K,0,0
47,Private,10,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
29,Private,3,Single,Office-Service,Other,White,Male,35,Non-US,<=50K,0,0
40,Private,13,Married,Professional,Spouse,Asian-Pac-Islander,Male,40,Non-US,>50K,0,0
33,Private,10,Previously-Married,Office-Service,Other,White,Male,40,US,<=50K,0,0
23,Private,9,Single,Office-Service,Child,White,Female,35,US,<=50K,0,0
19,Private,9,Single,Office-Service,Child,White,Male,40,US,<=50K,0,0
58,Private,9,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
55,Private,13,Married,Office-Service,Spouse,White,Male,20,US,>50K,0,0
23,Private,10,Single,Office-Service,Child,White,Female,20,US,<=50K,0,0
53,Private,9,Married,Skilled-Manual,Spouse,White,Female,45,US,>50K,0,0
24,Private,8,Single,Skilled-Manual,Child,White,Male,30,US,<=50K,0,0
43,Private,11,Married,Specialized,Spouse,White,Male,42,US,>50K,-1902,1
22,Private,12,Single,Office-Service,Other,White,Female,37,US,<=50K,0,0
48,Private,10,Married,Skilled-Manual,Spouse,Black,Male,40,US,<=50K,0,0
45,Private,7,Single,Office-Service,Other,Black,Female,35,US,<=50K,0,0
32,Private,9,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
44,Government,14,Single,Professional,Other,White,Female,60,US,>50K,10520,1
21,,10,Single,,Child,White,Male,30,US,<=50K,0,0
42,Private,13,Married,Office-Service,Spouse,White,Male,40,US,>50K,0,0
35,Private,9,Married,Skilled-Manual,Spouse,White,Male,60,US,<=50K,0,0
62,Self-employed,16,Previously-Married,Professional,Other,White,Female,40,US,>50K,0,0
46,Government,14,Married,Professional,Spouse,White,Female,65,US,>50K,0,0
44,Private,12,Previously-Married,Professional,Other,White,Male,60,US,>50K,0,0
28,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,Non-US,<=50K,0,0
38,Self-employed,12,Previously-Married,Office-Service,Other,White,Female,20,US,<=50K,0,0
59,Self-employed,6,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
37,Private,10,Previously-Married,Professional,Other,White,Male,55,US,<=50K,-1980,1
59,Private,11,Married,Skilled-Manual,Spouse,White,Male,45,US,>50K,0,0
55,Private,10,Previously-Married,Professional,Other,White,Male,40,US,<=50K,-1504,1
40,Private,9,Single,Skilled-Manual,Other,Black,Male,40,US,>50K,14344,1
22,Government,10,Single,Professional,Other,White,Female,32,US,<=50K,0,0
35,Private,13,Married,Professional,Spouse,White,Male,50,US,>50K,0,0
42,Private,11,Married,Professional,Spouse,White,Male,40,Non-US,<=50K,0,0
45,Government,14,Previously-Married,Professional,Other,White,Female,70,US,<=50K,0,0
48,Private,6,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
76,,4,Previously-Married,,Other,White,Female,7,US,<=50K,0,0
21,Private,10,Single,Office-Service,Other,White,Female,18,US,<=50K,0,0
31,Private,13,Married,Professional,Spouse,White,Male,45,US,>50K,0,0
65,Self-employed,13,Previously-Married,Office-Service,Other,White,Female,35,US,<=50K,0,0
46,Self-employed,9,Married,Skilled-Manual,Other,Asian-Pac-Islander,Male,45,Non-US,>50K,0,0
65,Self-employed,14,Married,Professional,Other,White,Female,40,US,<=50K,7978,1
18,Private,10,Single,Specialized,Child,White,Female,40,US,<=50K,0,0
35,Private,10,Single,Office-Service,Other,Other,Female,44,Non-US,<=50K,0,0
53,Self-employed,15,Married,Professional,Spouse,White,Male,45,US,>50K,15024,1
34,Private,10,Married,Professional,Spouse,White,Female,40,US,>50K,0,0
33,Government,6,Single,Office-Service,Other,Black,Female,40,US,<=50K,0,0
28,Private,11,Married,Skilled-Manual,Spouse,White,Male,40,Non-US,<=50K,0,0
43,Private,9,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
52,Private,11,Previously-Married,Office-Service,Other,White,Female,13,US,<=50K,0,0
49,Self-employed,9,Previously-Married,Skilled-Manual,Other,White,Male,70,US,<=50K,0,0
21,Government,10,Single,Professional,Other,White,Female,38,US,<=50K,0,0
61,Private,9,Married,Office-Service,Spouse,White,Male,50,US,<=50K,0,0
54,Private,5,Previously-Married,Skilled-Manual,Other,White,Male,24,US,<=50K,0,0
45,Private,4,Single,Office-Service,Other,White,Male,10,US,<=50K,0,0
24,Private,13,Single,Office-Service,Other,White,Male,40,US,<=50K,0,0
26,Private,9,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
40,Private,11,Single,Professional,Other,White,Female,50,US,<=50K,0,0
48,Private,13,Previously-Married,Office-Service,Other,White,Male,65,US,>50K,0,0
40,Government,10,Married,Office-Service,Spouse,White,Male,40,US,>50K,-1887,1
34,Private,13,Married,Office-Service,Spouse,White,Male,60,US,>50K,0,0
29,Private,14,Single,Professional,Other,White,Male,40,US,<=50K,0,0
25,Private,7,Married,Skilled-Manual,Spouse,Asian-Pac-Islander,Male,40,Non-US,>50K,0,0
65,Private,9,Previously-Married,Office-Service,Other,White,Female,15,US,<=50K,0,0
58,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
47,Private,16,Previously-Married,Professional,Other,White,Female,29,US,<=50K,0,0
56,Government,13,Married,Professional,Spouse,White,Male,48,US,>50K,-1902,1
26,Self-employed,9,Previously-Married,Office-Service,Other,White,Female,40,Non-US,<=50K,0,0
45,Private,14,Married,Professional,Spouse,White,Male,60,US,>50K,-1977,1
37,Self-employed,9,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
58,,9,Married,,Spouse,White,Female,40,US,>50K,7298,1
56,Private,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
19,Other,9,Single,Office-Service,Child,White,Male,10,US,<=50K,0,0
37,Private,11,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
19,Private,10,Single,Professional,Other,White,Female,20,US,<=50K,0,0
24,Private,14,Single,Skilled-Manual,Other,White,Male,25,US,<=50K,0,0
36,Private,10,Married,Office-Service,Child,White,Female,30,US,>50K,0,0
26,Government,13,Single,Professional,Other,White,Female,50,US,<=50K,0,0
57,Private,10,Married,Skilled-Manual,Spouse,White,Male,84,US,<=50K,0,0
49,Private,9,Married,Professional,Spouse,White,Male,50,US,<=50K,0,0
21,,10,Single,,Other,White,Male,40,US,<=50K,0,0
40,Private,10,Married,Professional,Spouse,White,Male,45,US,>50K,0,0
59,Private,9,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
36,Private,9,Previously-Married,Skilled-Manual,Other,Black,Female,40,US,<=50K,0,0
31,Self-employed,12,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
42,Private,4,Married,Office-Service,Spouse,White,Male,40,Non-US,<=50K,0,0
29,Private,5,Single,Office-Service,Other,White,Female,24,Non-US,<=50K,0,0
35,Private,14,Married,Professional,Spouse,White,Male,50,US,>50K,99999,1
18,Private,9,Single,Office-Service,Child,White,Male,15,US,<=50K,0,0
27,Self-employed,5,Married,Skilled-Manual,Spouse,White,Male,30,Non-US,<=50K,0,0
55,Private,9,Married,Professional,Spouse,White,Male,45,US,>50K,0,0
52,Private,9,Married,Skilled-Manual,Spouse,White,Male,20,US,>50K,0,0
51,Government,9,Previously-Married,Professional,Other,White,Female,38,US,<=50K,0,0
41,Government,14,Previously-Married,Professional,Other,White,Female,40,US,>50K,0,0
34,Private,3,Married,Skilled-Manual,Spouse,White,Male,40,Non-US,<=50K,0,0
25,Government,13,Previously-Married,Specialized,Other,White,Female,40,US,<=50K,0,0
28,Private,10,Single,Office-Service,Other,White,Male,40,US,<=50K,0,0
80,Private,3,Married,Office-Service,Spouse,White,Male,32,US,<=50K,0,0
27,Private,3,Married,Office-Service,Spouse,White,Male,52,Non-US,<=50K,0,0
28,Private,9,Married,Professional,Spouse,White,Female,40,US,>50K,0,0
43,Private,11,Married,Skilled-Manual,Spouse,White,Male,32,US,>50K,3103,1
18,Private,10,Single,Office-Service,Child,White,Female,26,US,<=50K,0,0
46,Private,12,Married,Professional,Spouse,White,Male,40,US,>50K,7298,1
42,Private,13,Previously-Married,Professional,Other,White,Male,45,US,<=50K,0,0
50,Self-employed,9,Married,Office-Service,Spouse,White,Female,30,US,<=50K,0,0
30,Private,10,Married,Professional,Spouse,Black,Male,14,US,<=50K,0,0
55,Private,4,Married,Office-Service,Spouse,Black,Male,40,US,<=50K,0,0
58,Private,6,Married,Skilled-Manual,Spouse,White,Male,50,US,>50K,0,0
41,Private,10,Single,Office-Service,Other,White,Male,35,US,<=50K,-1617,1
25,Private,9,Single,Office-Service,Child,White,Male,40,US,<=50K,-1741,1
22,,10,Married,,Spouse,White,Male,10,US,<=50K,0,0
59,Private,10,Previously-Married,Office-Service,Other,White,Male,56,US,<=50K,0,0
36,Government,14,Single,Professional,Other,Black,Female,40,US,<=50K,0,0
25,Private,12,Married,Office-Service,Spouse,White,Male,45,US,<=50K,0,0
34,Private,9,Single,Skilled-Manual,Child,White,Male,40,US,<=50K,2174,1
51,Private,12,Married,Professional,Spouse,White,Male,55,Non-US,>50K,0,0
31,Private,7,Single,Skilled-Manual,Other,White,Female,36,US,<=50K,0,0
21,Private,10,Single,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
36,,7,Married,,Spouse,White,Male,40,US,<=50K,0,0
51,Private,9,Single,Office-Service,Other,White,Female,35,US,<=50K,0,0
39,Government,12,Single,Office-Service,Other,White,Female,40,US,<=50K,0,0
34,Private,9,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,-2051,1
38,Private,9,Married,Office-Service,Spouse,White,Male,43,US,<=50K,0,0
21,Private,9,Single,Office-Service,Child,Amer-Indian-Eskimo,Male,30,US,<=50K,0,0
22,Private,11,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
29,Government,9,Single,Office-Service,Other,White,Female,40,US,<=50K,0,0
25,Private,9,Single,Office-Service,Child,White,Female,40,US,<=50K,0,0
53,Government,9,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
68,Private,9,Married,Skilled-Manual,Spouse,Black,Male,5,US,<=50K,0,0
21,Private,10,Single,Office-Service,Other,Black,Female,20,US,<=50K,0,0
34,Government,6,Married,Office-Service,Spouse,Amer-Indian-Eskimo,Female,30,US,<=50K,0,0
53,Private,11,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
59,,10,Previously-Married,,Other,White,Female,40,US,<=50K,-2205,1
32,Self-employed,10,Single,Skilled-Manual,Child,White,Male,80,US,<=50K,-1980,1
33,Government,9,Single,Office-Service,Child,White,Male,8,US,<=50K,0,0
34,Self-employed,13,Married,Professional,Spouse,White,Male,32,US,>50K,-1902,1
61,Private,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
46,Private,9,Married,Office-Service,Spouse,White,Female,40,US,<=50K,0,0
32,,15,Married,,Spouse,White,Female,50,US,>50K,15024,1
26,Private,13,Single,Office-Service,Other,White,Male,42,US,<=50K,0,0
37,Self-employed,9,Previously-Married,Office-Service,Child,White,Female,40,US,<=50K,0,0
41,Private,13,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
59,Government,13,Single,Professional,Other,Black,Female,35,US,<=50K,0,0
28,Private,10,Married,Office-Service,Spouse,White,Male,50,US,<=50K,0,0
39,Private,9,Married,Skilled-Manual,Spouse,White,Male,99,US,<=50K,0,0
25,Private,10,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,4101,1
45,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
30,Private,9,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
61,Private,10,Previously-Married,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
52,Private,6,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
54,Private,4,Previously-Married,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
54,,1,Married,,Spouse,White,Male,16,US,<=50K,0,0
45,Private,4,Married,Skilled-Manual,Spouse,White,Male,44,Non-US,<=50K,0,0
48,Private,13,Previously-Married,Professional,Other,White,Male,30,US,<=50K,0,0
36,Self-employed,15,Married,Professional,Spouse,Black,Male,75,US,>50K,15024,1
49,Private,10,Previously-Married,Office-Service,Other,White,Female,43,US,<=50K,0,0
31,Private,9,Previously-Married,Office-Service,Other,White,Female,25,US,<=50K,0,0
65,Government,9,Previously-Married,Professional,Other,White,Female,35,US,<=50K,0,0
56,Private,9,Previously-Married,Skilled-Manual,Other,Black,Female,40,US,<=50K,0,0
38,Government,13,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
70,Private,6,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
37,Private,13,Married,Professional,Other,White,Male,40,US,>50K,0,0
43,Government,15,Married,Professional,Spouse,White,Male,60,US,<=50K,0,0
28,Private,12,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
42,Private,10,Single,Office-Service,Other,White,Male,15,US,<=50K,0,0
30,Private,10,Married,Office-Service,Spouse,White,Female,6,US,<=50K,0,0
